"id_articulos";"activo";"serial_art";"plaqueta_art";"fecha_creacion";"fk_items";"fk_puesto";"fk_campaign";"fk_bodega";"fk_sede";"fk_tipo"
376;"1";"V1PR612";"024206";"2017-03-18";16;166;1;1;1;2
377;"1";"V1ZT596";"010325";"2017-03-18";16;167;1;1;1;2
378;"1";"2580-AB1";"010242";"2017-03-18";99;376;1;1;1;0
379;"1";"V1BMF99";"010800";"2017-03-18";16;168;1;1;1;2
380;"1";"VNA4D6M";"001352";"2017-03-18";19;169;1;1;1;2
381;"1";"V1ZT635";"010335";"2017-03-18";16;170;1;1;1;2
382;"1";"V256594";"000136";"2017-03-18";16;171;1;1;1;2
383;"1";"V1PW218";"010336";"2017-03-18";16;172;1;1;1;2
384;"1";"V1ZT635";"019763";"2017-03-18";16;173;1;1;1;2
385;"1";"V1ZT609";"010763";"2017-03-18";16;174;1;1;1;2
386;"1";"V1ZT564";"010342";"2017-03-18";16;175;1;1;1;2
387;"1";"V1PR682";"010333";"2017-03-18";16;176;1;1;1;2
388;"1";"V1ZT627";"010338";"2017-03-18";16;177;1;1;1;2
389;"1";"VNABY1K";"001702";"2017-03-18";18;178;1;1;1;2
390;"1";"VNAC1VB";"001700";"2017-03-18";19;179;1;1;1;2
391;"1";"V1PR675";"010337";"2017-03-18";16;180;1;1;1;2
392;"1";"V1PR705";"010332";"2017-03-18";16;181;1;1;1;2
393;"1";"V1BCP24";"010779";"2017-03-18";16;182;1;1;1;2
394;"1";"V1PW253";"010749";"2017-03-18";16;183;1;1;1;2
395;"1";"VNAC1RB";"001363";"2017-03-18";18;184;1;1;1;2
396;"1";"V1PR721";"010326";"2017-03-18";16;185;1;1;1;2
397;"1";"VNABWPY";"001377";"2017-03-18";18;186;1;1;1;2
398;"1";"V1ZT543";"010327";"2017-03-18";16;187;1;1;1;2
399;"1";"V1PW222";"010328";"2017-03-18";16;188;1;1;1;2
400;"1";"VNALZV5";"001157";"2017-03-18";19;189;1;1;1;2
401;"1";"V1ZT621";"010330";"2017-03-18";16;190;1;1;1;2
402;"1";"VNA4D8B";"001361";"2017-03-18";18;191;1;1;1;2
403;"1";"VNABY75";"002514";"2017-03-18";19;192;1;1;1;2
404;"1";"V1PP776";"011242";"2017-03-18";16;193;1;1;1;2
405;"1";"CNC038NR57";"002315";"2017-03-18";23;194;1;1;1;2
406;"1";"VNAP4XG";"001109";"2017-03-18";19;195;1;1;1;2
407;"1";"VNABY5Z";"001346";"2017-03-18";19;196;1;1;1;2
408;"1";"V1PW190";"010334";"2017-03-18";16;197;1;1;1;2
409;"1";"V1PR689";"010322";"2017-03-18";16;198;1;1;1;2
410;"1";"V1PR727";"010323";"2017-03-18";16;199;1;1;1;2
411;"1";"V1PR645";"010320";"2017-03-18";16;200;1;1;1;2
412;"1";"V1PP833";"010319";"2017-03-18";16;201;1;1;1;2
413;"1";"V1ZT581";"010318";"2017-03-18";16;202;1;1;1;2
414;"1";"V1ZT573";"010315";"2017-03-18";16;203;1;1;1;2
415;"1";"HSTND-2311";"012633";"2017-03-18";22;204;1;1;1;2
416;"1";"VNABACT";"000961";"2017-03-18";19;205;1;1;1;2
417;"1";"V256530";"024914";"2017-03-18";16;206;1;1;1;2
418;"1";"V256020";"008739";"2017-03-18";16;207;1;1;1;2
419;"1";"V9-006ZYO";"015704";"2017-03-18";20;208;1;1;1;2
420;"1";"VNABY71";"001772";"2017-03-18";19;209;1;1;1;2
421;"1";"V1PR726";"010341";"2017-03-18";16;210;1;1;1;2
422;"1";"V1ALK51";"014754";"2017-03-18";16;211;1;1;1;2
423;"1";"V255724";"000082";"2017-03-18";16;212;1;1;1;2
424;"1";"V1PP793";"019800";"2017-03-18";16;213;1;1;1;2
425;"1";"V1BMG15";"012761";"2017-03-18";16;214;1;1;1;2
426;"1";"V1PR711";"010726";"2017-03-18";16;215;1;1;1;2
427;"1";"V1PR723";"010303";"2017-03-18";16;216;1;1;1;2
428;"1";"V1BMG03";"008761";"2017-03-18";16;217;1;1;1;2
429;"1";"V1PR663";"010379";"2017-03-18";16;218;1;1;1;2
430;"1";"V1ALK37";"017523";"2017-03-18";16;219;1;1;1;2
431;"1";"VNA4D82";"001660";"2017-03-18";19;220;1;1;1;2
432;"1";"VNALZTR";"001017";"2017-03-18";19;221;1;1;1;2
433;"1";"V1ALK06";"010654";"2017-03-18";16;222;1;1;1;2
434;"1";"V256019";"008721";"2017-03-18";16;223;1;1;1;2
435;"1";"V1AWG28";"008733";"2017-03-18";16;224;1;1;1;2
436;"1";"VNABY76";"002526";"2017-03-18";19;225;1;1;1;2
437;"1";"V256001";"024532";"2017-03-18";16;226;1;1;1;2
438;"1";"MJEDPYT";"012794";"2017-03-18";9;134;1;1;1;1
439;"1";"MJEDPZN";"024139";"2017-03-18";9;135;1;1;1;1
440;"1";"MJGMCNL";"014749";"2017-03-18";9;136;1;1;1;1
441;"1";"MJEDTZP";"012785";"2017-03-18";9;137;1;1;1;1
442;"1";"MJEDYZY";"024149";"2017-03-18";9;138;1;1;1;1
443;"1";"MJEDVAR";"014745";"2017-03-18";9;139;1;1;1;1
444;"1";"MJ018XXZ";"017564";"2017-03-18";12;140;1;1;1;1
445;"1";"MJEDVMZ";"012798";"2017-03-18";9;141;1;1;1;1
446;"1";"MJ6MCN6";"024155";"2017-03-18";9;142;1;1;1;1
447;"1";"MJEDZCE";"019728";"2017-03-18";9;143;1;1;1;1
448;"1";"MJEDVEA";"024869";"2017-03-18";9;144;1;1;1;1
449;"1";"MJEDTZV";"011122";"2017-03-18";9;145;1;1;1;1
450;"1";"MJBFXAV";"024507";"2017-07-04";2;146;1;1;1;1
451;"1";"MJEDVNH";"024508";"2017-03-18";9;147;1;1;1;1
452;"1";"MJEDVXY";"017412";"2017-03-18";9;148;1;1;1;1
453;"1";"MJEDTRP";"024509";"2017-03-18";9;149;1;1;1;1
454;"1";"MJEDYYP";"014744";"2017-03-18";9;150;1;1;1;1
455;"1";"MJEDVCG";"019773";"2017-03-18";9;151;1;1;1;1
456;"1";"MJEDVLH";"024242";"2017-03-18";9;152;1;1;1;1
457;"1";"MJPWH14";"024902";"2017-03-18";6;153;1;1;1;1
458;"1";"MJERDNW";"019796";"2017-03-18";9;154;1;1;1;1
459;"1";"MJGMCPN";"019778";"2017-03-18";9;155;1;1;1;1
460;"1";"MJEDTXA";"010772";"2017-03-18";9;156;1;1;1;1
461;"1";"REVISAR";"024305";"2017-03-18";99;459;1;1;1;0
462;"1";"MJEDZBM";"024138";"2017-03-18";9;157;1;1;1;1
463;"1";"MJPWK72";"024205";"2017-03-18";6;158;1;1;1;1
464;"1";"MJZHH60";"024243";"2017-03-18";6;159;1;1;1;1
465;"1";"MJVDCZ7";"012632";"2017-03-18";7;160;1;1;1;1
466;"1";"MJVDDL1";"019771";"2017-03-18";7;161;1;1;1;1
467;"1";"MJPWH62";"019798";"2017-03-18";6;162;1;1;1;1
468;"1";"MJEDTVW";"019995";"2017-03-18";9;163;1;1;1;1
469;"1";"MJEDPYL";"014558";"2017-03-18";9;164;1;1;1;1
470;"1";"MJEDTYV";"024224";"2017-03-18";9;165;1;1;1;1
471;"1";"MJEDZBF";"010799";"2017-03-18";9;166;1;1;1;1
472;"1";"MJEDPW";"024511";"2017-03-18";9;167;1;1;1;1
473;"1";"MJGMCNZ";"012781";"2017-03-18";9;168;1;1;1;1
474;"1";"MJPWF92";"024245";"2017-03-18";6;169;1;1;1;1
475;"1";"MJEDZCK";"019770";"2017-03-18";9;170;1;1;1;1
476;"1";"MJBFXLH";"024246";"2017-03-18";2;171;1;1;1;1
477;"1";"MJPWH58";"014559";"2017-03-18";6;172;1;1;1;1
478;"1";"MJPWH13";"017405";"2017-03-18";6;173;1;1;1;1
479;"1";"MJEDYYR";"024247";"2017-03-18";9;174;1;1;1;1
480;"1";"MJGMCMP";"019809";"2017-03-18";9;175;1;1;1;1
481;"1";"MJPWK78";"012727";"2017-03-18";6;176;1;1;1;1
482;"1";"MJEDTY2";"019975";"2017-03-18";9;177;1;1;1;1
483;"1";"MJEDVEB";"019784";"2017-03-18";9;178;1;1;1;1
484;"1";"MJPWF87";"024248";"2017-03-18";6;179;1;1;1;1
485;"1";"MJEDTWP";"019757";"2017-03-18";9;180;1;1;1;1
486;"1";"MJEDTVP";"024512";"2017-03-18";9;181;1;1;1;1
487;"1";"MJEDTRG";"024513";"2017-03-18";9;182;1;1;1;1
488;"1";"MJEDTVN";"010713";"2017-03-18";9;183;1;1;1;1
489;"1";"MJEDTZG";"010786";"2017-03-18";9;184;1;1;1;1
490;"1";"MJEDPYK";"010329";"2017-03-18";9;185;1;1;1;1
491;"1";"MJEDZAE";"010747";"2017-03-18";9;186;1;1;1;1
492;"1";"REVISAR";"017239";"2017-03-18";99;490;1;1;1;0
493;"1";"MJEDRBL";"014529";"2017-03-18";9;187;1;1;1;1
494;"1";"MJEDTTF";"024157";"2017-03-18";9;188;1;1;1;1
495;"1";"MJEDTZD";"024223";"2017-03-18";9;189;1;1;1;1
496;"1";"MJEDYZX";"019793";"2017-03-18";9;190;1;1;1;1
497;"1";"MJEDPYR";"019910";"2017-03-18";9;191;1;1;1;1
498;"1";"MJVDDC6";"024915";"2017-03-18";7;192;1;1;1;1
499;"1";"MJEDTWX";"024971";"2017-03-18";9;193;1;1;1;1
500;"1";"MJWYBP5";"019779";"2017-03-18";7;194;1;1;1;1
501;"1";"MJWY8P6";"024250";"2017-03-18";7;195;1;1;1;1
502;"1";"REVISAR";"024132";"2017-03-18";99;500;1;1;1;0
503;"1";"MJEDTXF";"024870";"2017-03-18";9;196;1;1;1;1
504;"1";"MJEDTYY";"024913";"2017-03-18";9;197;1;1;1;1
505;"1";"MJEDVVX";"019799";"2017-03-18";9;198;1;1;1;1
506;"1";"MJEDVDW";"010722";"2017-03-18";9;199;1;1;1;1
507;"1";"MXL0390XLY";"024024";"2017-03-18";10;200;1;1;1;1
508;"1";"MJEDTXC";"019775";"2017-03-18";9;201;1;1;1;1
509;"1";"MJEDVKL";"019732";"2017-03-18";9;202;1;1;1;1
510;"1";"MJEDTRB";"008826";"2017-03-18";9;203;1;1;1;1
511;"1";"MJEDRCN";"008814";"2017-03-18";9;204;1;1;1;1
512;"1";"MJEDPZZ";"008896";"2017-03-18";9;205;1;1;1;1
513;"1";"MJEDTZT";"019781";"2017-03-18";9;206;1;1;1;1
514;"1";"MJEDTXL";"019767";"2017-03-18";9;207;1;1;1;1
515;"1";"MJEDPXE";"024516";"2017-03-18";9;208;1;1;1;1
516;"1";"REVISAR";"017408";"2017-03-18";99;514;1;1;1;0
517;"1";"MJEDRAR";"019785";"2017-03-18";9;209;1;1;1;1
518;"1";"MJPWK73";"024253";"2017-03-18";9;210;1;1;1;1
519;"1";"MJEDVLR";"024517";"2017-03-18";9;211;1;1;1;1
520;"1";"MJEDY2A";"017407";"2017-03-18";9;212;1;1;1;1
521;"1";"MJEDPZW";"024930";"2017-03-18";9;213;1;1;1;1
522;"1";"MJEDVCO";"024518";"2017-03-18";9;214;1;1;1;1
523;"1";"MJBXCR";"024131";"2017-03-18";2;215;1;1;1;1
524;"1";"REVISAR";"019931";"2017-03-18";99;522;1;1;1;0
525;"1";"15WZ522704UN";"024319";"2017-03-18";13;523;1;1;1;3
526;"1";"15WZ522703J4";"024320";"2017-03-18";13;524;1;1;1;3
527;"1";"15WZ522704RR";"024321";"2017-03-18";13;525;1;1;1;3
528;"1";"15WZ522704UK";"024322";"2017-03-18";13;526;1;1;1;3
529;"1";"10WZ35553484";"004253";"2017-03-18";13;527;1;1;1;3
530;"1";"10WZ39655105";"004302";"2017-03-18";13;528;1;1;1;3
531;"1";"10WZ35552486";"004032";"2017-03-18";13;529;1;1;1;3
532;"1";"15WZ522704WB";"024318";"2017-03-18";13;530;1;1;1;3
533;"1";"15WZ522704TK";"024609";"2017-03-18";13;531;1;1;1;3
534;"1";"10WZ35551767";"004329";"2017-03-18";13;532;1;1;1;3
535;"1";"10WZ33450606";"003984";"2017-03-18";13;533;1;1;1;3
536;"1";"10WZ15651154";"003996";"2017-03-18";13;534;1;1;1;3
537;"1";"10WZ15651784";"004292";"2017-03-18";13;535;1;1;1;3
538;"1";"10WZ33450472";"003434";"2017-03-18";13;536;1;1;1;3
539;"1";"10WZ39655170";"004209";"2017-03-18";13;537;1;1;1;3
540;"1";"10WZ39552424";"004256";"2017-03-18";13;538;1;1;1;3
541;"1";"10WZ35552460";"003869";"2017-03-18";13;539;1;1;1;3
542;"1";"08A722580571";"003947";"2017-03-18";13;540;1;1;1;3
543;"1";"15WZ52270447";"024612";"2017-03-18";13;541;1;1;1;3
544;"1";"15W7522704UC";"024326";"2017-03-18";13;542;1;1;1;3
545;"1";"15WZ522704W7";"024317";"2017-03-18";13;543;1;1;1;3
546;"1";"10WZ35052297";"003746";"2017-03-18";13;544;1;1;1;3
547;"1";"10WZ31651903";"004328";"2017-03-18";13;545;1;1;1;3
548;"1";"10WZ35551562";"003823";"2017-03-18";13;546;1;1;1;3
549;"1";"10WZ33450558";"004204";"2017-03-18";13;547;1;1;1;3
550;"1";"10WZ35552019";"003723";"2017-03-18";13;548;1;1;1;3
551;"1";"10WZ35553423";"003385";"2017-03-18";13;549;1;1;1;3
552;"1";"15WZ522704VS";"024351";"2017-03-18";13;550;1;1;1;3
553;"1";"081620302567";"014876";"2017-03-18";14;551;1;1;1;3
554;"1";"10WZ35051630";"004251";"2017-03-18";13;552;1;1;1;3
555;"1";"10WZ35552403";"003423";"2017-03-18";13;553;1;1;1;3
556;"1";"10WZ22551956";"004216";"2017-03-18";13;554;1;1;1;3
557;"1";"10WZ35552492";"004307";"2017-03-18";13;555;1;1;1;3
558;"1";"10WZ33652084";"003406";"2017-03-18";13;556;1;1;1;3
560;"1";"10W195550625";"004220";"2017-03-18";13;557;1;1;1;3
561;"1";"10WZ39655137";"003849";"2017-03-18";13;558;1;1;1;3
562;"1";"10WZ35553409";"004230";"2017-03-18";13;559;1;1;1;3
563;"1";"10WZ39655000";"004327";"2017-03-18";13;560;1;1;1;3
564;"1";"10WZ35553378";"003368";"2017-03-18";13;561;1;1;1;3
565;"1";"10WZ35553414";"004217";"2017-03-18";13;562;1;1;1;3
566;"1";"10WZ35551842";"004264";"2017-03-18";13;563;1;1;1;3
567;"1";"10WZ35551780";"003402";"2017-03-18";13;564;1;1;1;3
568;"1";"10WZ35553485";"004275";"2017-03-18";13;565;1;1;1;3
569;"1";"10WZ35553438";"004314";"2017-03-18";13;566;1;1;1;3
570;"1";"10WZ35551719";"003962";"2017-03-18";13;567;1;1;1;3
571;"1";"10WZ39655172";"004290";"2017-03-18";13;568;1;1;1;3
572;"1";"14wz38070063";"024573";"2017-03-18";13;569;1;1;1;3
573;"1";"10WZ35553455";"004289";"2017-03-18";13;570;1;1;1;3
574;"1";"08A722580420";"004218";"2017-03-18";13;571;1;1;1;3
575;"1";"10WZ35551811";"003920";"2017-03-18";13;572;1;1;1;3
576;"1";"08A722580462";"004326";"2017-03-18";13;573;1;1;1;3
577;"1";"10WZ35552404";"003875";"2017-03-18";13;574;1;1;1;3
578;"1";"10WZ33450424";"003447";"2017-03-18";13;575;1;1;1;3
579;"1";"14WZ36270219";"016839";"2017-03-18";13;576;1;1;1;3
580;"1";"10WZ40050075";"003816";"2017-03-18";13;577;1;1;1;3
581;"1";"10WZ33652093";"024240";"2017-03-18";13;578;1;1;1;3
582;"1";"08A722580697";"003949";"2017-03-18";13;579;1;1;1;3
583;"1";"10WZ35551529";"003931";"2017-03-18";13;580;1;1;1;3
584;"1";"10WZ35551556";"004278";"2017-03-18";13;581;1;1;1;3
585;"1";"10WZ35551570";"003852";"2017-03-18";13;582;1;1;1;3
586;"1";"10WZ33450569";"003812";"2017-03-18";13;583;1;1;1;3
587;"1";"10WZ33450568";"004316";"2017-03-18";13;584;1;1;1;3
588;"1";"10WZ35553487";"003923";"2017-03-18";13;585;1;1;1;3
589;"1";"10WZ35552438";"003807";"2017-03-18";13;586;1;1;1;3
590;"1";"10WZ35553298";"004320";"2017-03-18";13;587;1;1;1;3
591;"1";"10WZ35553434";"003988";"2017-03-18";13;588;1;1;1;3
592;"1";"10WZ35553491";"003987";"2017-03-18";13;589;1;1;1;3
593;"1";"10WZ33450401";"003836";"2017-03-18";13;590;1;1;1;3
594;"1";"10WZ40050060";"004255";"2017-03-18";13;591;1;1;1;3
595;"1";"09WZ49552304";"004228";"2017-03-18";13;592;1;1;1;3
596;"1";"10WZ35551659";"003770";"2017-03-18";13;593;1;1;1;3
597;"1";"10WZ33450461";"003731";"2017-03-18";13;594;1;1;1;3
598;"1";"VNB3AG0";"002030";"2017-03-18";19;227;2;1;1;2
599;"1";"VNB3982";"002032";"2017-03-18";19;228;2;1;1;2
600;"1";"VNB4DZL";"002034";"2017-03-18";19;229;2;1;1;2
601;"1";"VNB3985";"002036";"2017-03-18";19;230;2;1;1;2
602;"1";"VNB3AFY";"002038";"2017-03-18";19;231;2;1;1;2
603;"1";"VNB3983";"002040";"2017-03-18";19;232;2;1;1;2
604;"1";"VNB4FOH";"011102";"2017-03-18";19;233;2;1;1;2
605;"1";"VNB3980";"002044";"2017-03-18";19;234;2;1;1;2
606;"1";"VNABY77";"002143";"2017-03-18";19;235;2;1;1;2
607;"1";"V1ZT328";"014548";"2017-03-18";16;236;2;1;1;2
608;"1";"V255982";"008741";"2017-03-18";16;237;2;1;1;2
609;"1";"V1AWG38";"008750";"2017-03-18";16;238;2;1;1;2
610;"1";"V1PP825";"019944";"2017-03-18";16;239;2;1;1;2
611;"1";"V1PP949";"008699";"2017-03-18";19;240;2;1;1;2
612;"1";"VNAN9B";"002048";"2017-03-18";19;241;2;1;1;2
613;"1";"VNB1N73";"002050";"2017-03-18";19;242;2;1;1;2
614;"1";"V1ZT613";"010307";"2017-03-18";16;243;2;1;1;2
615;"1";"VNB1N75";"024105";"2017-03-18";19;244;2;1;1;2
616;"1";"V1BMGOO";"010154";"2017-03-18";16;245;2;1;1;2
617;"1";"VNB1N9L";"024521";"2017-03-18";19;246;2;1;1;2
618;"1";"VNB1N90";"002060";"2017-03-18";19;247;2;1;1;2
619;"1";"VNB1N9G";"002062";"2017-03-18";19;248;2;1;1;2
620;"1";"VNB1N82";"002082";"2017-03-18";19;249;2;1;1;2
621;"1";"V1PR579";"011106";"2017-03-18";16;250;2;1;1;2
622;"1";"VNB1N72";"002078";"2017-03-18";19;251;2;1;1;2
623;"1";"VNB1N9K";"024300";"2017-03-18";19;252;2;1;1;2
624;"1";"VNB1N8X";"014537";"2017-03-18";19;253;2;1;1;2
625;"1";"VNB1N9H";"002072";"2017-03-18";19;254;2;1;1;2
626;"1";"VNB1N9D";"002070";"2017-03-18";19;255;2;1;1;2
627;"1";"VNB1N9C";"002068";"2017-03-18";19;256;2;1;1;2
628;"1";"VNB1N70";"002066";"2017-03-18";19;257;2;1;1;2
629;"1";"VNB1N8Y";"014532";"2017-03-18";19;258;2;1;1;2
630;"1";"VNABWPZ";"002098";"2017-03-18";19;259;2;1;1;2
631;"1";"V1ALK46";"010676";"2017-03-18";16;260;2;1;1;2
632;"1";"V1AWG62";"011569";"2017-03-18";16;261;2;1;1;2
633;"1";"V1ZT628";"008765";"2017-03-18";16;262;2;1;1;2
634;"1";"VNB1N74";"002084";"2017-03-18";19;263;2;1;1;2
635;"1";"V1PC420";"008692";"2017-03-18";16;264;2;1;1;2
636;"1";"V1ALK12";"011108";"2017-03-18";16;265;2;1;1;2
637;"1";"V1BCP34";"024289";"2017-03-18";16;266;2;1;1;2
638;"1";"V256005";"024288";"2017-03-18";16;267;2;1;1;2
639;"1";"V1AW650";"024287";"2017-03-18";16;268;2;1;1;2
640;"1";"VNA4D6W";"002088";"2017-03-18";19;269;2;1;1;2
641;"1";"VNAC1NB";"002090";"2017-03-18";19;270;2;1;1;2
642;"1";"VNABY79";"002092";"2017-03-18";19;271;2;1;1;2
643;"1";"VNABY6P";"002096";"2017-03-18";19;272;2;1;1;2
644;"1";"VNA4D6Y";"002094";"2017-03-18";19;273;2;1;1;2
645;"1";"VNABY6P";"008700";"2017-03-18";16;274;2;1;1;2
646;"1";"V1AWG04";"008764";"2017-03-18";16;275;2;1;1;2
647;"1";"V1ZT586";"010356";"2017-03-18";16;276;2;1;1;2
648;"1";"V256021";"008719";"2017-03-18";16;277;2;1;1;2
649;"1";"V1AWF87";"008757";"2017-03-18";16;278;2;1;1;2
650;"1";"V1BCR03";"010025";"2017-03-18";16;279;2;1;1;2
651;"1";"V1PR718";"008791";"2017-03-18";16;280;2;1;1;2
652;"1";"V1ZT591";"024524";"2017-03-18";16;281;2;1;1;2
653;"1";"V9-006ZXB";"015717";"2017-03-18";20;282;2;1;1;2
654;"1";"V1AWG17";"008763";"2017-03-18";16;283;2;1;1;2
655;"1";"V1AW635";"008722";"2017-03-18";16;284;2;1;1;2
656;"1";"V1BCP89";"008732";"2017-03-18";16;285;2;1;1;2
657;"1";"V1PR610";"010435";"2017-03-18";16;286;2;1;1;2
658;"1";"V1BLX05";"010793";"2017-03-18";16;287;2;1;1;2
659;"1";"V1BCP28";"010049";"2017-03-18";16;288;2;1;1;2
660;"1";"V1PR668";"010101";"2017-03-18";16;289;2;1;1;2
661;"1";"V1PR720";"024325";"2017-03-18";16;290;2;1;1;2
662;"1";"V1AW620";"008694";"2017-03-18";16;291;2;1;1;2
663;"1";"V1ZT631";"010094";"2017-03-18";16;292;2;1;1;2
664;"1";"V1ALK50";"019989";"2017-03-18";16;293;2;1;1;2
665;"1";"V1AWF78";"008740";"2017-03-18";16;294;2;1;1;2
666;"1";"V1AW629";"008714";"2017-03-18";16;295;2;1;1;2
667;"1";"V1ALF43";"011109";"2017-03-18";16;296;2;1;1;2
668;"1";"V1PR699";"008760";"2017-03-18";16;297;2;1;1;2
669;"1";"V1PC466";"008693";"2017-03-18";16;298;2;1;1;2
670;"1";"V1PC338";"008752";"2017-03-18";16;299;2;1;1;2
671;"1";"V1BLW00";"011274";"2017-03-18";16;300;2;1;1;2
672;"1";"V1ALK57";"011113";"2017-03-18";16;301;2;1;1;2
673;"1";"VNABY3T";"001696";"2017-03-18";19;302;2;1;1;2
674;"1";"V1PC476";"024526";"2017-03-18";16;303;2;1;1;2
675;"1";"VNABZTC";"010500";"2017-03-18";19;304;2;1;1;2
676;"1";"VNAAD7W";"001708";"2017-03-18";19;305;2;1;1;2
677;"1";"V1BMF70";"010084";"2017-03-18";16;306;2;1;1;2
678;"1";"V1PR578";"024204";"2017-03-18";16;307;2;1;1;2
679;"1";"V1PR616";"011135";"2017-03-18";16;308;2;1;1;2
680;"1";"V1PR613";"010651";"2017-03-18";16;309;2;1;1;2
681;"1";"V1ALK11";"011110";"2017-03-18";16;310;2;1;1;2
682;"1";"MJEDTXL";"012787";"2017-03-18";9;216;2;1;1;1
683;"1";"MJVKTC1";"014555";"2017-03-18";5;217;2;1;1;1
684;"1";"MJGMCPF";"024334";"2017-03-18";9;218;2;1;1;1
685;"1";"MJ018Y0W";"024908";"2017-03-18";12;219;2;1;1;1
686;"1";"MJ018Y29";"015744";"2017-03-18";12;220;2;1;1;1
687;"1";"MJVKTK8";"024519";"2017-03-18";5;221;2;1;1;1
688;"1";"MJGMCMR";"024175";"2017-03-18";9;222;2;1;1;1
689;"1";"MJVKTK3";"019946";"2017-03-18";5;223;2;1;1;1
690;"1";"MJPWH17";"024520";"2017-03-18";6;224;2;1;1;1
691;"1";"MJEDTVC";"024102";"2017-03-18";9;225;2;1;1;1
692;"1";"MJERDRH";"024919";"2017-03-18";9;226;2;1;1;1
693;"1";"MJEDTYD";"019951";"2017-03-18";9;227;2;1;1;1
694;"1";"MJGMCNV";"024107";"2017-03-18";9;228;2;1;1;1
695;"1";"MJEDZAN";"019935";"2017-03-18";9;229;2;1;1;1
696;"1";"MJEDRCW";"014531";"2017-03-18";9;230;2;1;1;1
697;"1";"MJHEDL8";"014546";"2017-03-18";3;231;2;1;1;1
698;"1";"MJHEDZA";"014545";"2017-03-18";3;232;2;1;1;1
699;"1";"MJFNPY9";"014544";"2017-03-18";3;233;2;1;1;1
700;"1";"MJZHH67";"024554";"2017-03-18";6;234;2;1;1;1
701;"1";"MJFNPW2";"024969";"2017-03-18";3;235;2;1;1;1
702;"1";"MJHEDM3";"019965";"2017-03-18";3;236;2;1;1;1
703;"1";"MJFNPX4";"014543";"2017-03-18";3;237;2;1;1;1
704;"1";"MJFNPXZ3";"019964";"2017-03-18";3;238;2;1;1;1
705;"1";"MJHEDC0";"014542";"2017-03-18";3;239;2;1;1;1
706;"1";"MJHEDE5";"019954";"2017-03-18";3;240;2;1;1;1
707;"1";"MJFNRA9";"019956";"2017-03-18";3;241;2;1;1;1
708;"1";"MJFNRD4";"024884";"2017-03-18";3;242;2;1;1;1
709;"1";"MJHEDMO";"014536";"2017-03-18";3;243;2;1;1;1
710;"1";"MJFNPW4";"024910";"2017-03-18";3;244;2;1;1;1
711;"1";"MJPNPA1";"024911";"2017-03-18";3;245;2;1;1;1
712;"1";"MJFNPY7";"024885";"2017-03-18";3;246;2;1;1;1
713;"1";"MJEDZAF";"024912";"2017-03-18";9;247;2;1;1;1
714;"1";"MJPWH98";"019960";"2017-03-18";6;248;2;1;1;1
715;"1";"MJEDYZE";"024968";"2017-03-18";9;249;2;1;1;1
716;"1";"REVISAR";"024886";"2017-03-18";99;713;2;1;1;0
717;"1";"MJERDND";"024906";"2017-03-18";9;250;2;1;1;1
718;"1";"MJEDRDNG";"024887";"2017-03-18";9;251;2;1;1;1
719;"1";"MJEDVNW";"024888";"2017-03-18";9;252;2;1;1;1
720;"1";"MJPWK77";"001899";"2017-03-18";6;253;2;1;1;1
721;"1";"MJFNPW3";"024907";"2017-03-18";3;254;2;1;1;1
722;"1";"MJEDVRL";"024901";"2017-03-18";9;255;2;1;1;1
723;"1";"MJEDVHT";"012751";"2017-03-18";9;256;2;1;1;1
724;"1";"MJEDVNR";"014547";"2017-03-18";9;257;2;1;1;1
725;"1";"MJEDVCY";"012793";"2017-03-18";9;258;2;1;1;1
726;"1";"MJPWH85";"024523";"2017-03-18";6;259;2;1;1;1
727;"1";"MJEDYZF";"014766";"2017-03-18";9;260;2;1;1;1
728;"1";"MJYED38";"024903";"2017-03-18";4;261;2;1;1;1
729;"1";"MJEDVNV";"024883";"2017-03-18";9;262;2;1;1;1
730;"1";"MJEDRDX";"024616";"2017-03-18";9;263;2;1;1;1
731;"1";"MJEDTZA";"024918";"2017-03-18";9;264;2;1;1;1
732;"1";"MJVKTL4";"019947";"2017-03-18";5;265;2;1;1;1
733;"1";"MJEDTXR";"024920";"2017-03-18";9;266;2;1;1;1
734;"1";"MJEDTWH";"019950";"2017-03-18";9;267;2;1;1;1
735;"1";"MJEDRCD";"019981";"2017-03-18";9;268;2;1;1;1
736;"1";"MJEDVNK";"014767";"2017-03-18";9;269;2;1;1;1
737;"1";"REVISAR";"014774";"2017-03-18";99;734;2;1;1;0
738;"1";"MJEDPW";"024972";"2017-03-18";9;270;2;1;1;1
739;"1";"MJYE093";"024922";"2017-03-18";7;271;2;1;1;1
740;"1";"MJVDCX8";"024655";"2017-03-18";9;272;2;1;1;1
741;"1";"MJPWG08";"019927";"2017-03-18";6;273;2;1;1;1
742;"1";"MXL039XNB";"024664";"2017-03-18";12;274;2;1;1;1
743;"1";"MJHEDMG";"024077";"2017-03-18";3;275;2;1;1;1
744;"1";"MXL039XNB";"012707";"2017-03-18";10;276;2;1;1;1
745;"1";"MJPWK71";"011246";"2017-03-18";6;277;2;1;1;1
746;"1";"MJEDZCB";"017409";"2017-03-18";9;278;2;1;1;1
747;"1";"MJEDDJD";"024174";"2017-03-18";9;279;2;1;1;1
748;"1";"MJEDTVR";"024622";"2017-03-18";9;280;2;1;1;1
